epoch,accuracy,loss,val_accuracy,val_loss
0,0.6813019514083862,0.8935939073562622,0.7779850959777832,0.5687720775604248
1,0.7827185988426208,0.5994134545326233,0.809286892414093,0.4999995529651642
2,0.800096333026886,0.5325143933296204,0.8190298676490784,0.4888562262058258
3,0.8191194534301758,0.49232858419418335,0.8461857438087463,0.4301181733608246
4,0.8316811919212341,0.4589500427246094,0.8177860975265503,0.5067695379257202
5,0.8372597098350525,0.442604124546051,0.8281509280204773,0.4956166446208954
6,0.8537945747375488,0.3966483473777771,0.8486732840538025,0.4448796808719635
7,0.8616607189178467,0.3815283179283142,0.8455638289451599,0.4485400319099426
8,0.8638278841972351,0.37308117747306824,0.8484659790992737,0.44347143173217773
9,0.8645502924919128,0.37316688895225525,0.8503316640853882,0.44546398520469666
10,0.8667576313018799,0.3624066710472107,0.8486732840538025,0.44427934288978577
11,0.8676807284355164,0.3667832612991333,0.8486732840538025,0.44651564955711365
12,0.8631055355072021,0.3674556314945221,0.8480514287948608,0.4465793967247009
13,0.8657944202423096,0.36524879932403564,0.8480514287948608,0.44757071137428284
14,0.8663563132286072,0.3642612099647522,0.8484659790992737,0.4480232894420624
15,0.8667977452278137,0.3665724992752075,0.8484659790992737,0.4473516047000885
16,0.8674399256706238,0.37074941396713257,0.8486732840538025,0.4469495117664337
17,0.8657543063163757,0.36732742190361023,0.8482587337493896,0.44623056054115295
18,0.8692458868026733,0.36064597964286804,0.8482587337493896,0.44562166929244995
19,0.8667576313018799,0.36612680554389954,0.8486732840538025,0.4452418088912964
20,0.8696070909500122,0.36355704069137573,0.8486732840538025,0.4457761347293854
21,0.866717517375946,0.36684709787368774,0.8484659790992737,0.4450702369213104
22,0.8678412437438965,0.3656860291957855,0.8490878939628601,0.4444751739501953
23,0.8680820465087891,0.36232948303222656,0.8488805890083313,0.44542282819747925
