epoch,accuracy,loss,val_accuracy,val_loss
0,0.3490388095378876,1.7171448469161987,0.4512852430343628,1.5392720699310303
1,0.452341765165329,1.3831385374069214,0.34784412384033203,1.6881588697433472
2,0.511698842048645,1.2294821739196777,0.3142620325088501,2.9402782917022705
3,0.6150419116020203,0.9784073829650879,0.6233416199684143,0.9088321924209595
4,0.6484327912330627,0.8840247988700867,0.608208954334259,1.0806150436401367
5,0.6691014170646667,0.8307262659072876,0.6612769365310669,0.877435564994812
6,0.6912950873374939,0.777164101600647,0.7097843885421753,1.1208007335662842
7,0.7084721326828003,0.7346142530441284,0.7209784388542175,0.7507721781730652
8,0.7236826419830322,0.7081134915351868,0.7352819442749023,0.6392775774002075
9,0.7331139445304871,0.6758412718772888,0.7441956996917725,0.6265144348144531
10,0.7472007274627686,0.6514129042625427,0.7584991455078125,0.6724633574485779
11,0.7609262466430664,0.6214515566825867,0.72947758436203,0.7297911047935486
12,0.803347110748291,0.5126118063926697,0.7889717817306519,0.6126112341880798
13,0.8121764063835144,0.4878562092781067,0.7927031517028809,0.622726321220398
14,0.8181964159011841,0.4701881408691406,0.7798507213592529,0.6794902682304382
15,0.833085834980011,0.4419025182723999,0.8076285123825073,0.6128872036933899
16,0.83717942237854,0.4362078607082367,0.7997512221336365,0.6633561849594116
17,0.8373801112174988,0.42164474725723267,0.8041045069694519,0.6420559883117676
18,0.842798113822937,0.42137086391448975,0.7999585270881653,0.6447163820266724
19,0.8395874500274658,0.42295902967453003,0.7999585270881653,0.6424539685249329
20,0.8436408638954163,0.4190707206726074,0.8007877469062805,0.6452812552452087
21,0.8368583917617798,0.4236815869808197,0.7999585270881653,0.6500368714332581
22,0.8409118056297302,0.41849493980407715,0.8057628273963928,0.6224706172943115
23,0.843319833278656,0.41972148418426514,0.8005804419517517,0.6467859745025635
24,0.8428382277488708,0.4150249660015106,0.795190691947937,0.6612045764923096
25,0.8436408638954163,0.41936421394348145,0.7980928421020508,0.6750463247299194
26,0.843841552734375,0.41306307911872864,0.792495846748352,0.6944455504417419
27,0.8466910123825073,0.40870270133018494,0.7976782917976379,0.6511796712875366
28,0.8445238471031189,0.41775351762771606,0.7958126068115234,0.6405966877937317
29,0.8448047637939453,0.40720465779304504,0.7970563769340515,0.6823350787162781
30,0.8452461957931519,0.4064939618110657,0.7987147569656372,0.6482203602790833
31,0.8476943373680115,0.40475696325302124,0.7956053018569946,0.6559611558914185
32,0.842998743057251,0.4121321737766266,0.7972636818885803,0.6527714729309082
