epoch,accuracy,loss,val_accuracy,val_loss
0,0.77055823802948,0.6421592831611633,0.8586235642433167,0.3824390470981598
1,0.8511859178543091,0.4073737561702728,0.8594527244567871,0.38747912645339966
2,0.8689248561859131,0.35560938715934753,0.8905472755432129,0.3270255923271179
3,0.8794798851013184,0.3219231069087982,0.8834991455078125,0.3785859942436218
4,0.8917205333709717,0.29049429297447205,0.8919983506202698,0.32682594656944275
5,0.8966167569160461,0.2800122797489166,0.885364830493927,0.35776159167289734
6,0.9025564789772034,0.2623484134674072,0.8861940503120422,0.3686157763004303
7,0.9217000603675842,0.21448968350887299,0.8911691308021545,0.3450520932674408
8,0.9257133603096008,0.2003198117017746,0.8938640356063843,0.33178576827049255
9,0.9314925670623779,0.18823781609535217,0.8971807360649109,0.328868567943573
10,0.9320945739746094,0.18883058428764343,0.8978026509284973,0.332105815410614
11,0.9343018531799316,0.18567635118961334,0.8975953459739685,0.33472442626953125
12,0.9334591031074524,0.1846650391817093,0.8971807360649109,0.33360832929611206
13,0.9316129684448242,0.18490839004516602,0.8973880410194397,0.334412157535553
14,0.9343420267105103,0.18308328092098236,0.8971807360649109,0.3347187340259552
15,0.9339808225631714,0.18466632068157196,0.8984245657920837,0.3338281214237213
16,0.932335376739502,0.18620555102825165,0.8984245657920837,0.3328199088573456
17,0.9351848363876343,0.17930462956428528,0.8975953459739685,0.3337418735027313
18,0.932335376739502,0.1867012083530426,0.8982172608375549,0.3326931297779083
19,0.9334591031074524,0.1826942414045334,0.8988391160964966,0.33243340253829956
20,0.9341012239456177,0.1803928166627884,0.8988391160964966,0.3325836658477783
21,0.9341413378715515,0.18194283545017242,0.8988391160964966,0.3328160047531128
22,0.935064435005188,0.18192967772483826,0.8988391160964966,0.33216479420661926
23,0.9352249503135681,0.17923496663570404,0.8992537260055542,0.33174756169319153
24,0.9343018531799316,0.18254701793193817,0.8990464210510254,0.33285537362098694
