epoch,accuracy,loss,val_accuracy,val_loss
0,0.6789340376853943,0.8735514283180237,0.788557231426239,0.580377459526062
1,0.7497692108154297,0.6700806021690369,0.8057628273963928,0.5138378739356995
2,0.7704780101776123,0.6099299788475037,0.8163349628448486,0.4950657784938812
3,0.7868924736976624,0.5735127329826355,0.8223466277122498,0.48661255836486816
4,0.7949191331863403,0.5509399175643921,0.8316749334335327,0.4554147720336914
5,0.8024641871452332,0.5275275707244873,0.8275290131568909,0.4679107367992401
6,0.8058754801750183,0.5147318243980408,0.8248341679573059,0.4848235547542572
7,0.824015736579895,0.463593065738678,0.8370646834373474,0.45592057704925537
8,0.8322029113769531,0.4409117102622986,0.8354063034057617,0.45977920293807983
9,0.8438014388084412,0.42409762740135193,0.8383084535598755,0.4513567388057709
10,0.845527172088623,0.4178912937641144,0.8389303684234619,0.45439550280570984
11,0.8484970331192017,0.4154450595378876,0.8381011486053467,0.45479831099510193
12,0.8463699221611023,0.4156363606452942,0.8403814435005188,0.45264989137649536
13,0.8474535346031189,0.412242591381073,0.8376865386962891,0.45373108983039856
14,0.8442830443382263,0.4155576229095459,0.8385157585144043,0.4543127119541168
15,0.8470522165298462,0.41423916816711426,0.8378938436508179,0.45433375239372253
16,0.846249520778656,0.41096368432044983,0.8376865386962891,0.455038845539093
17,0.8447645902633667,0.41406771540641785,0.8376865386962891,0.4548555016517639
18,0.8444836735725403,0.41313523054122925,0.8385157585144043,0.4543321430683136
19,0.8481759428977966,0.4133007228374481,0.8383084535598755,0.4536980390548706
20,0.8440422415733337,0.41748297214508057,0.8378938436508179,0.4537889361381531
21,0.8455672860145569,0.41307950019836426,0.8387230634689331,0.4535261392593384
22,0.8482160568237305,0.40972039103507996,0.8378938436508179,0.45450127124786377
23,0.846048891544342,0.4112708568572998,0.8381011486053467,0.4541923701763153
24,0.8481358289718628,0.4114181101322174,0.8381011486053467,0.4542621374130249
25,0.8475338220596313,0.4117848575115204,0.8387230634689331,0.45356109738349915
26,0.8450856804847717,0.4115150570869446,0.8385157585144043,0.4543151259422302
27,0.8469318151473999,0.41220822930336,0.8391376733779907,0.4537634253501892
28,0.8444034457206726,0.41517940163612366,0.8391376733779907,0.45360442996025085
29,0.8445238471031189,0.4149823784828186,0.8391376733779907,0.4538184106349945
