epoch,accuracy,loss,val_accuracy,val_loss
0,0.39061683416366577,1.505111813545227,0.5182421207427979,1.1052131652832031
1,0.5249829292297363,1.1887027025222778,0.5636401176452637,1.0593640804290771
2,0.6016775965690613,1.0210801362991333,0.7128938436508179,0.785311758518219
3,0.6469077467918396,0.9046852588653564,0.72947758436203,0.7098667025566101
4,0.6894489526748657,0.8084874749183655,0.7365257143974304,0.6969626545906067
5,0.7167797088623047,0.7357673645019531,0.8171641826629639,0.5045493245124817
6,0.7423044443130493,0.6739581823348999,0.6961027979850769,0.7704804539680481
7,0.7699161171913147,0.6107224822044373,0.739635169506073,0.7916772961616516
8,0.81085205078125,0.5086410045623779,0.7653399705886841,0.6526849865913391
9,0.8256611824035645,0.47843801975250244,0.7839967012405396,0.6024803519248962
10,0.8274672031402588,0.466894268989563,0.7941542267799377,0.5611225366592407
11,0.8318417072296143,0.45541709661483765,0.7960199117660522,0.5509686470031738
12,0.8377814292907715,0.4532422125339508,0.7835820913314819,0.5832507610321045
13,0.8363767862319946,0.4451615810394287,0.7844112515449524,0.5783663392066956
14,0.8330056071281433,0.4478824734687805,0.7862769365310669,0.5826752781867981
15,0.8346510529518127,0.4492335319519043,0.7864842414855957,0.5760586261749268
16,0.8339687585830688,0.4457782208919525,0.7889717817306519,0.5771965384483337
17,0.8378617167472839,0.44506722688674927,0.7864842414855957,0.580287516117096
18,0.8362162113189697,0.44645339250564575,0.7868988513946533,0.578757643699646
19,0.8358550667762756,0.4461809992790222,0.7868988513946533,0.5770106911659241
20,0.8336477279663086,0.4516660273075104,0.7850331664085388,0.585247814655304
21,0.8345306515693665,0.4492698609828949,0.7835820913314819,0.5859748721122742
22,0.8345707654953003,0.44796353578567505,0.7864842414855957,0.5803071856498718
23,0.8356944918632507,0.44240522384643555,0.7858623266220093,0.5823929905891418
24,0.8341694474220276,0.44589459896087646,0.7837893962860107,0.5908724665641785
25,0.8360556960105896,0.44005563855171204,0.78482586145401,0.5853909254074097
