epoch,accuracy,loss,val_accuracy,val_loss
0,0.29401612281799316,1.721030831336975,0.4249585270881653,1.420110821723938
1,0.37653008103370667,1.5368908643722534,0.44693201780319214,1.340941309928894
2,0.4179074466228485,1.4539793729782104,0.47118574380874634,1.3109803199768066
3,0.4425894021987915,1.3987807035446167,0.5043532252311707,1.2171971797943115
4,0.4667496085166931,1.3507070541381836,0.5029021501541138,1.21405029296875
5,0.4873780906200409,1.3059653043746948,0.5561774373054504,1.1182589530944824
6,0.5034313797950745,1.2727463245391846,0.5078772902488708,1.2512317895889282
7,0.5206485390663147,1.2367221117019653,0.5116086006164551,1.162219762802124
8,0.5575711131095886,1.167294979095459,0.5530679821968079,1.056054711341858
9,0.5613837838172913,1.1574039459228516,0.5572139024734497,1.0474094152450562
10,0.5650760531425476,1.1479030847549438,0.5849916934967041,0.9782329201698303
11,0.5718585848808289,1.1365721225738525,0.5748341679573059,1.0123056173324585
12,0.5727415084838867,1.12704336643219,0.5970149040222168,0.9763943552970886
13,0.5771561861038208,1.1245601177215576,0.5752487778663635,1.0215644836425781
14,0.5811694860458374,1.1177548170089722,0.5870646834373474,0.9785566926002502
15,0.589436948299408,1.1038107872009277,0.5924543738365173,0.9871982932090759
16,0.5907613039016724,1.0966384410858154,0.5899668335914612,0.9877200126647949
17,0.5910021066665649,1.0920069217681885,0.5841625332832336,0.9966636896133423
18,0.5916041135787964,1.0955097675323486,0.5818822383880615,1.0014375448226929
19,0.5918850302696228,1.0934818983078003,0.5810530781745911,0.9993368983268738
20,0.5896777510643005,1.0983623266220093,0.5779436230659485,1.0067633390426636
21,0.5938917398452759,1.0922574996948242,0.5793946981430054,1.0040678977966309
22,0.5899987816810608,1.097824215888977,0.5814676880836487,1.0005722045898438
23,0.5963398218154907,1.0910251140594482,0.5827114582061768,0.9996584057807922
24,0.5956575870513916,1.090503454208374,0.5814676880836487,1.0023308992385864
25,0.5920054316520691,1.0929725170135498,0.5835406184196472,0.998785674571991
26,0.5902395844459534,1.0966311693191528,0.5791873931884766,1.004653811454773
27,0.5944535732269287,1.096710205078125,0.5816749334335327,1.0002793073654175
28,0.5915238857269287,1.092728614807129,0.5812603831291199,1.0010521411895752
29,0.5929686427116394,1.0948436260223389,0.5816749334335327,1.0003962516784668
30,0.5964201092720032,1.0890288352966309,0.5793946981430054,1.0037778615951538
31,0.5899185538291931,1.098325252532959,0.5808457732200623,1.0038108825683594
32,0.5886342525482178,1.0952473878860474,0.5804311633110046,1.0037226676940918
