epoch,accuracy,loss,val_accuracy,val_loss
0,0.7441104650497437,0.7212457060813904,0.8316749334335327,0.46896907687187195
1,0.8260625004768372,0.4826630651950836,0.8333333134651184,0.45077940821647644
2,0.8440020680427551,0.4267386198043823,0.8492951989173889,0.4245624840259552
3,0.8589717745780945,0.38912904262542725,0.8486732840538025,0.4253537654876709
4,0.86691814661026,0.36583665013313293,0.8503316640853882,0.411093533039093
5,0.8718947172164917,0.3424835801124573,0.867330014705658,0.39609494805336
6,0.8790785670280457,0.3300382196903229,0.8598673343658447,0.42543619871139526
7,0.8858610391616821,0.3135334551334381,0.8669154047966003,0.39066219329833984
8,0.8845767974853516,0.3052313029766083,0.8677446246147156,0.40140441060066223
9,0.8893927931785583,0.29859963059425354,0.8654643297195435,0.39423587918281555
10,0.9063290357589722,0.25813376903533936,0.8696103096008301,0.4115719795227051
11,0.9118272662162781,0.2434834986925125,0.8683664798736572,0.42489364743232727
12,0.9105831384658813,0.2406826615333557,0.8642205595970154,0.44422802329063416
13,0.9153590202331543,0.233941450715065,0.8667080998420715,0.4378657639026642
14,0.9163623452186584,0.23211152851581573,0.8665008544921875,0.4379254877567291
15,0.9127101898193359,0.23647141456604004,0.8658789396286011,0.4397904872894287
16,0.9160412549972534,0.23176194727420807,0.8662935495376587,0.4374980330467224
17,0.9153991341590881,0.23308348655700684,0.8671227097511292,0.4385250508785248
18,0.9166432619094849,0.23134753108024597,0.867330014705658,0.43736734986305237
19,0.9161616563796997,0.23034381866455078,0.867330014705658,0.437507301568985
20,0.9158807396888733,0.23247107863426208,0.8677446246147156,0.4375514090061188
21,0.9156800508499146,0.231171652674675,0.8675373196601868,0.43752261996269226
22,0.9170044660568237,0.2307625561952591,0.8669154047966003,0.4361254572868347
23,0.916282057762146,0.23197200894355774,0.8677446246147156,0.4375621974468231
24,0.9167636632919312,0.22844287753105164,0.8677446246147156,0.4375099837779999
25,0.919011116027832,0.2283373773097992,0.8675373196601868,0.43897297978401184
26,0.915760338306427,0.23057419061660767,0.867330014705658,0.4381979703903198
27,0.9146366119384766,0.2319389283657074,0.867330014705658,0.43780508637428284
