epoch,accuracy,loss,val_accuracy,val_loss
0,0.32391539216041565,1.7595579624176025,0.5136815905570984,1.284996747970581
1,0.43287715315818787,1.406754493713379,0.451699823141098,1.31781005859375
2,0.48974594473838806,1.2954473495483398,0.4827943742275238,1.4031100273132324
3,0.5759119987487793,1.074719786643982,0.684286892414093,0.8001708388328552
4,0.6139984726905823,0.9831172823905945,0.6388888955116272,0.8831703066825867
5,0.6432555913925171,0.9088389277458191,0.6890547275543213,0.8227134943008423
6,0.6941044330596924,0.7757884860038757,0.7367330193519592,0.7036409378051758
7,0.7090339660644531,0.7377593517303467,0.7611940503120422,0.6415729522705078
8,0.7197896838188171,0.7187721133232117,0.7904228568077087,0.6550436615943909
9,0.7264919281005859,0.6954127550125122,0.7622305154800415,0.6254076957702637
10,0.7335152626037598,0.6763864755630493,0.7757048010826111,0.6114214658737183
11,0.7411807179450989,0.6568236947059631,0.8032752871513367,0.5815263390541077
12,0.7531002759933472,0.6366671323776245,0.787520706653595,0.5937961339950562
13,0.7610868215560913,0.6169864535331726,0.8005804419517517,0.6156639456748962
14,0.7758558392524719,0.575808048248291,0.8101161122322083,0.5440644025802612
15,0.7795481085777283,0.5710342526435852,0.7935323119163513,0.5631170272827148
16,0.7821166515350342,0.5645996928215027,0.8032752871513367,0.5656977891921997
17,0.7828791737556458,0.5607159733772278,0.7949833869934082,0.5734953284263611
18,0.7871733903884888,0.5509889125823975,0.7910447716712952,0.5827195048332214
19,0.7865714430809021,0.5519792437553406,0.7966417670249939,0.5738633871078491
20,0.7901432514190674,0.5466263294219971,0.8009950518608093,0.5691208243370056
21,0.7913472652435303,0.5433229207992554,0.7993366718292236,0.5792770385742188
22,0.7874141931533813,0.5464082956314087,0.7941542267799377,0.5844776630401611
23,0.7941967248916626,0.5385499596595764,0.795190691947937,0.5767282843589783
24,0.7947586178779602,0.5353180170059204,0.7974709868431091,0.5688556432723999
25,0.791748583316803,0.5376489162445068,0.7976782917976379,0.5661625862121582
26,0.7937954068183899,0.5344134569168091,0.798922061920166,0.5654048323631287
27,0.794798731803894,0.5310514569282532,0.791252076625824,0.5699285864830017
28,0.7960027456283569,0.5303808450698853,0.7953979969024658,0.562821090221405
29,0.799574613571167,0.518222987651825,0.792495846748352,0.5742918252944946
30,0.7956013679504395,0.5337766408920288,0.7873134613037109,0.574049711227417
31,0.7968856692314148,0.5284450054168701,0.7983001470565796,0.5526626706123352
32,0.8013805747032166,0.515013575553894,0.7927031517028809,0.5628163814544678
33,0.798731803894043,0.5277561545372009,0.7945688366889954,0.5627261400222778
34,0.7986515164375305,0.5209695100784302,0.7966417670249939,0.5520414113998413
