epoch,accuracy,loss,val_accuracy,val_loss
0,0.4278203547000885,1.4254822731018066,0.5646766424179077,1.0513206720352173
1,0.5556447505950928,1.1335514783859253,0.6291459202766418,0.9164130091667175
2,0.6135168671607971,0.9875453114509583,0.6453151106834412,0.959693431854248
3,0.6611550450325012,0.8753417730331421,0.6424129605293274,0.8789821863174438
4,0.6931813359260559,0.7994316220283508,0.68034827709198,0.9175834059715271
5,0.7212345004081726,0.7302214503288269,0.676616907119751,0.8217813372612
6,0.7420235276222229,0.6804528832435608,0.7555969953536987,0.6279568076133728
7,0.765260636806488,0.6251671314239502,0.7120646834373474,0.8046597838401794
8,0.7774210572242737,0.586216926574707,0.7317578792572021,0.7797088623046875
9,0.8246979713439941,0.47843754291534424,0.7902156114578247,0.6960558295249939
10,0.8319219946861267,0.4601491689682007,0.7987147569656372,0.6085429191589355
11,0.8311594724655151,0.4550502896308899,0.7906301617622375,0.5901403427124023
12,0.8385038375854492,0.4392356872558594,0.8136401176452637,0.5358684062957764
13,0.841433584690094,0.42480045557022095,0.8074212074279785,0.5846771597862244
14,0.8474535346031189,0.41440850496292114,0.8007877469062805,0.6159671545028687
15,0.8551992774009705,0.3981699049472809,0.801616907119751,0.6565817594528198
16,0.8547577857971191,0.39000293612480164,0.815713107585907,0.6112578511238098
17,0.8599750995635986,0.38277801871299744,0.8076285123825073,0.6172600984573364
18,0.8627443313598633,0.3825569748878479,0.8076285123825073,0.6262649297714233
19,0.8586908578872681,0.3863120973110199,0.8113598823547363,0.6061994433403015
20,0.8580085635185242,0.38632655143737793,0.8109452724456787,0.6094269156455994
21,0.8588513731956482,0.38559868931770325,0.8107379674911499,0.6079344749450684
22,0.8580487370491028,0.3830249607563019,0.8097015023231506,0.6127821207046509
23,0.8594132661819458,0.38819053769111633,0.8132255673408508,0.5984199643135071
24,0.8600955009460449,0.38190799951553345,0.8113598823547363,0.6087993383407593
25,0.8612192273139954,0.3826041519641876,0.8109452724456787,0.6117243766784668
26,0.8582895398139954,0.3885509967803955,0.8090795874595642,0.6185444593429565
27,0.8578079342842102,0.3880545198917389,0.8094941973686218,0.6126712560653687
28,0.8608981966972351,0.38051918148994446,0.8111525774002075,0.6056193709373474
29,0.8608580231666565,0.3816104531288147,0.8107379674911499,0.6043763756752014
30,0.8600955009460449,0.38011977076530457,0.8132255673408508,0.6097371578216553
31,0.8575270175933838,0.38724884390830994,0.8138474225997925,0.5925918221473694
32,0.86041659116745,0.3857937157154083,0.8117744326591492,0.6044390201568604
