epoch,accuracy,loss,val_accuracy,val_loss
0,0.9141550064086914,1.8631056547164917,0.885364830493927,1.8608213663101196
1,0.9259541630744934,1.6473079919815063,0.8990464210510254,1.6664199829101562
2,0.9350242614746094,1.480577826499939,0.896766185760498,1.5630555152893066
3,0.9419271945953369,1.3475135564804077,0.9054726362228394,1.4939733743667603
4,0.9469037055969238,1.2426719665527344,0.8961442708969116,1.4204312562942505
5,0.9531645178794861,1.1542959213256836,0.8973880410194397,1.3476499319076538
6,0.9561343789100647,1.0774445533752441,0.9108623266220093,1.2552906274795532
7,0.957097589969635,1.017264485359192,0.9181177616119385,1.177803874015808
8,0.9610306024551392,0.9573121666908264,0.9168739914894104,1.1033267974853516
9,0.9615523815155029,0.9068483114242554,0.913557231426239,1.1232786178588867
10,0.9658064842224121,0.8580177426338196,0.9139717817306519,1.052808403968811
11,0.9666091203689575,0.8194946050643921,0.9164593815803528,1.0064325332641602
12,0.969739556312561,0.7759886980056763,0.903399646282196,1.102452039718628
13,0.9699803590774536,0.7409875988960266,0.9156301617622375,0.9793096780776978
14,0.9739133715629578,0.7048322558403015,0.9191542267799377,0.8985768556594849
15,0.9735120534896851,0.6730174422264099,0.9129353165626526,0.9576181173324585
16,0.9756792783737183,0.6440517902374268,0.9179104566574097,0.8956987857818604
17,0.9763213992118835,0.6159495115280151,0.9011194109916687,0.94492107629776
18,0.977645754814148,0.5892563462257385,0.9195688366889954,0.8597888946533203
19,0.9777260422706604,0.5684804916381836,0.920190691947937,0.8020459413528442
20,0.9796122908592224,0.5459596514701843,0.9177031517028809,0.8266372084617615
21,0.9798129796981812,0.5247827172279358,0.9141790866851807,0.8385451436042786
22,0.9878396391868591,0.49129629135131836,0.9203979969024658,0.8478474020957947
23,0.9883212447166443,0.4848681092262268,0.9199833869934082,0.8617343306541443
24,0.9904482960700989,0.4780351221561432,0.9228855967521667,0.8433095216751099
25,0.9902074933052063,0.47627243399620056,0.9224709868431091,0.8516696691513062
26,0.9913713335990906,0.47490841150283813,0.9233001470565796,0.8357295393943787
27,0.9908496141433716,0.47366610169410706,0.923922061920166,0.8393704891204834
28,0.99008709192276,0.47304922342300415,0.9243366718292236,0.8338109254837036
29,0.9909700155258179,0.47424906492233276,0.9257877469062805,0.8337816596031189
30,0.9912108182907104,0.4723702371120453,0.9255804419517517,0.8360293507575989
31,0.9920135140419006,0.47126060724258423,0.9249585270881653,0.8481557965278625
32,0.9922141432762146,0.4710496962070465,0.9247512221336365,0.8429109454154968
33,0.9910503029823303,0.4719899892807007,0.9251658320426941,0.8438490033149719
34,0.9910503029823303,0.47288790345191956,0.9237147569656372,0.8638458251953125
35,0.9913312196731567,0.47188445925712585,0.9243366718292236,0.8493726253509521
36,0.9913312196731567,0.47129133343696594,0.923922061920166,0.8435580134391785
37,0.9911707043647766,0.4709385633468628,0.9251658320426941,0.8387144207954407
38,0.991130530834198,0.47139376401901245,0.9257877469062805,0.8448790311813354
39,0.9914115071296692,0.46945685148239136,0.9262022972106934,0.8332036137580872
