epoch,accuracy,loss,val_accuracy,val_loss
0,0.6252759099006653,1.059610366821289,0.7939469218254089,0.5756646394729614
1,0.7452743053436279,0.699515700340271,0.8250414729118347,0.48600438237190247
2,0.7731267809867859,0.612375020980835,0.8204809427261353,0.47185975313186646
3,0.7923505902290344,0.5648435950279236,0.8140547275543213,0.4740528166294098
4,0.8026247024536133,0.5309170484542847,0.8175787925720215,0.45857226848602295
5,0.8141429424285889,0.5038416385650635,0.8277363181114197,0.4351976215839386
6,0.8197616338729858,0.4875583350658417,0.8306384682655334,0.4274793565273285
7,0.8242966532707214,0.47402819991111755,0.8279436230659485,0.43127936124801636
8,0.831721305847168,0.45650050044059753,0.8362354636192322,0.42027607560157776
9,0.8370590209960938,0.4422098994255066,0.8459784388542175,0.4089754819869995
10,0.8449652791023254,0.42310017347335815,0.8480514287948608,0.41080740094184875
11,0.8426375389099121,0.4191812574863434,0.8474295139312744,0.4091164171695709
12,0.8563631176948547,0.39211753010749817,0.847844123840332,0.4118196964263916
13,0.8601356744766235,0.38418933749198914,0.8499170541763306,0.4140605926513672
14,0.8651924133300781,0.3741694986820221,0.8492951989173889,0.40956977009773254
15,0.8608580231666565,0.37703579664230347,0.8524046540260315,0.4023587703704834
16,0.8657141923904419,0.3717803657054901,0.8521973490715027,0.4021422863006592
17,0.8647910952568054,0.3662723898887634,0.850538969039917,0.404315322637558
18,0.8663563132286072,0.3688162565231323,0.8503316640853882,0.4042694568634033
19,0.8642693758010864,0.3697795569896698,0.8503316640853882,0.40564075112342834
20,0.8625837564468384,0.37335798144340515,0.8509535789489746,0.4053286910057068
21,0.8672793507575989,0.36226293444633484,0.850538969039917,0.40584883093833923
22,0.8639081716537476,0.36993691325187683,0.8490878939628601,0.4060192406177521
23,0.865031898021698,0.370413601398468,0.8492951989173889,0.4055255651473999
24,0.8652325868606567,0.370280921459198,0.8490878939628601,0.4053276777267456
25,0.8647910952568054,0.36967572569847107,0.8492951989173889,0.4053936004638672
26,0.865874707698822,0.3692615330219269,0.8495025038719177,0.40520215034484863
27,0.8646706938743591,0.3680723011493683,0.8495025038719177,0.4052412807941437
28,0.8663563132286072,0.36807042360305786,0.8497098088264465,0.4052538573741913
29,0.8656740188598633,0.36738866567611694,0.8499170541763306,0.4053388237953186
30,0.8632259368896484,0.36939674615859985,0.8501243591308594,0.4049445688724518
31,0.8626640439033508,0.37610676884651184,0.8497098088264465,0.40521371364593506
32,0.8646706938743591,0.3653213083744049,0.8497098088264465,0.405026376247406
33,0.863145649433136,0.37133875489234924,0.8495025038719177,0.40532419085502625
34,0.865352988243103,0.3685833811759949,0.8495025038719177,0.40498867630958557
35,0.8651924133300781,0.3670186698436737,0.8501243591308594,0.4050949811935425
36,0.8646706938743591,0.3676315248012543,0.8501243591308594,0.40458592772483826
