epoch,accuracy,loss,val_accuracy,val_loss
0,0.7738491892814636,0.6333442330360413,0.8592454195022583,0.38427525758743286
1,0.8518280982971191,0.4028434455394745,0.8687810897827148,0.3600662052631378
2,0.8679616451263428,0.3558441698551178,0.8770729899406433,0.34132981300354004
3,0.8811253309249878,0.32608529925346375,0.8895107507705688,0.3050314486026764
4,0.8901152014732361,0.2958648204803467,0.8604892492294312,0.3894050121307373
5,0.8934462666511536,0.28557097911834717,0.8953151106834412,0.3204563558101654
6,0.9145563244819641,0.228561669588089,0.899461030960083,0.31251171231269836
7,0.922422468662262,0.21069109439849854,0.896766185760498,0.32448238134384155
8,0.9239073991775513,0.20539060235023499,0.8946931958198547,0.33366164565086365
9,0.9263956546783447,0.20134401321411133,0.8928275108337402,0.33890214562416077
10,0.9291648268699646,0.196038618683815,0.893034815788269,0.3366240859031677
11,0.9300076365470886,0.19721214473247528,0.893034815788269,0.335976779460907
12,0.9294056296348572,0.1919364333152771,0.8934494256973267,0.33650416135787964
13,0.9308905601501465,0.19390125572681427,0.8932421207427979,0.335745245218277
14,0.9299273490905762,0.19616813957691193,0.8932421207427979,0.33614856004714966
15,0.9293253421783447,0.19474729895591736,0.8934494256973267,0.3355782926082611
16,0.9271581768989563,0.19640113413333893,0.8936567306518555,0.335258811712265
17,0.928081214427948,0.19500650465488434,0.8942785859107971,0.3350309729576111
18,0.9274390935897827,0.19668957591056824,0.8938640356063843,0.33542516827583313
19,0.9302484393119812,0.19335246086120605,0.8936567306518555,0.3374023139476776
20,0.9281213879585266,0.19508004188537598,0.8936567306518555,0.33591416478157043
21,0.9276397824287415,0.19882619380950928,0.8938640356063843,0.33726993203163147
22,0.9315326809883118,0.18989694118499756,0.8938640356063843,0.33632153272628784
23,0.9292852282524109,0.1929101049900055,0.8938640356063843,0.3360447287559509
